Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
16.8034477728861,LAC.549,Input@LAC_ROMPAD,43.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'LAC.549' initiating transfer from '[Node] Input@LAC_ROMPAD' into object 'LAC_ROMPAD'.
16.8034477728861,LAC.549,Input@LAC_ROMPAD,43.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'LAC.549' to location type 'Container' using flow regulator 'Input@LAC_ROMPAD.FlowRegulator'.
16.8034477728861,LAC_Feeder,LAC_Feeder,53.OnFlowContainerFull,[End],Process 'OnFlowContainerFull' ended.
16.8034477728861,--,--,--,--,Object 'LAC.533' destroyed.
16.8034477728861, ,FlowNode4_1,32.OnEntered,[End],Process 'OnEntered' ended.
16.8034477728861,--,--,--,--,Object 'LAC.527' destroyed.
16.8034477728861, ,FlowNode4_1,46.OnEntered,[End],Process 'OnEntered' ended.
17,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '27416.2655555556' Metric Tons for tally statistic 'Tally_Stockpile1Contents'.
17,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '25355.7031958286' Metric Tons for tally statistic 'Tally_Stockpile2Contents'.
17,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '0' Metric Tons for tally statistic 'Tally_HAC_ROMContents'.
17,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '27372.353723656' Metric Tons for tally statistic 'Tally_LAC_ROMContents'.
17,Model,Model,1.TallyStockpileContents,[Delay] 1Hour,Delaying token for '1' Hours until time '18' Hours.
17,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token branching on condition 'UC_Stockpile.FlowContainer.Contents.Weight > UCStockpile_Max'.
17,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token sent to 'False' exit.
17,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Delay] Delay1Hour,Delaying token for '1' Hours until time '18' Hours.
17.9670617777778,--,--,--,--,Firing event 'UC_Stockpile.WeightLevelFallingBelowLowMark.Event'.
17.9670617777778,--,--,--,--,Firing event 'UC_Stockpile.WeightLevelFallingBelowMidMark.Event'.
17.9670617777778,--,--,--,--,Firing event 'UC_Stockpile.WeightLevelFallingBelowHighMark.Event'.
17.9670617777778,UC_Stockpile,UC_Stockpile,46.OnFlowContainerEmpty,[Begin],Process 'OnFlowContainerEmpty' initiated.
17.9670617777778,UC_Stockpile,UC_Stockpile,46.OnFlowContainerEmpty,[Fire] TankEmptyEvent,Firing event 'UC_Stockpile.TankEmpty'.
17.9670617777778,UC_Stockpile,UC_Stockpile,46.OnFlowContainerEmpty,[End],Process 'OnFlowContainerEmpty' ended.
17.9670617777778,--,--,--,--,Object 'UC.483' destroyed.
17.9670617777778,--,--,--,--,Object 'UC.484' destroyed.
17.9670617777778,--,--,--,--,Object 'UC.485' destroyed.
17.9670617777778,--,--,--,--,Object 'UC.486' destroyed.
17.9670617777778,--,--,--,--,Object 'UC.487' destroyed.
17.9670617777778,--,--,--,--,Object 'UC.488' destroyed.
17.9670617777778,--,--,--,--,Object 'UC.489' destroyed.
17.9670617777778,--,--,--,--,Object 'UC.490' destroyed.
17.9670617777778,--,--,--,--,Object 'UC.491' destroyed.
17.9670617777778, ,CV_1701H,62.OnEntered,[End],Process 'OnEntered' ended.
17.9670617777778, ,CV_1701T,50.OnEntered,[End],Process 'OnEntered' ended.
17.9670617777778, ,FlowNode2,49.OnEntered,[End],Process 'OnEntered' ended.
17.9670617777778, ,CV_1705H,87.OnEntered,[End],Process 'OnEntered' ended.
17.9670617777778, ,CV_1705T,88.OnEntered,[End],Process 'OnEntered' ended.
17.9670617777778, ,CV_3703H,89.OnEntered,[End],Process 'OnEntered' ended.
17.9670617777778, ,CV_3703T,90.OnEntered,[End],Process 'OnEntered' ended.
17.9670617777778, ,Input@Stockpile1,91.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
18,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '29833.92' Metric Tons for tally statistic 'Tally_Stockpile1Contents'.
18,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '20855.7031957006' Metric Tons for tally statistic 'Tally_Stockpile2Contents'.
18,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '0' Metric Tons for tally statistic 'Tally_HAC_ROMContents'.
18,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '29885.653723656' Metric Tons for tally statistic 'Tally_LAC_ROMContents'.
18,Model,Model,1.TallyStockpileContents,[Delay] 1Hour,Delaying token for '1' Hours until time '19' Hours.
18,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token branching on condition 'UC_Stockpile.FlowContainer.Contents.Weight > UCStockpile_Max'.
18,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token sent to 'False' exit.
18,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Delay] Delay1Hour,Delaying token for '1' Hours until time '19' Hours.
19,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '29833.92' Metric Tons for tally statistic 'Tally_Stockpile1Contents'.
19,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '16355.7031955725' Metric Tons for tally statistic 'Tally_Stockpile2Contents'.
19,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '0' Metric Tons for tally statistic 'Tally_HAC_ROMContents'.
19,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '32398.953723656' Metric Tons for tally statistic 'Tally_LAC_ROMContents'.
19,Model,Model,1.TallyStockpileContents,[Delay] 1Hour,Delaying token for '1' Hours until time '20' Hours.
19,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token branching on condition 'UC_Stockpile.FlowContainer.Contents.Weight > UCStockpile_Max'.
19,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token sent to 'False' exit.
19,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Delay] Delay1Hour,Delaying token for '1' Hours until time '20' Hours.
19.0476129434427,--,--,--,--,Firing event 'LAC_Feeder.WeightLevelFallingBelowMidMark.Event'.
19.0476129434427,LAC_Feeder,LAC_Feeder,91.OnFlowContainerLevelFallingBelowMidMark,[Begin],Process 'OnFlowContainerLevelFallingBelowMidMark' initiated.
19.0476129434427,LAC_Feeder,LAC_Feeder,91.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9001H.FlowRegulator.Enabled' the value '1' .
19.0476129434427,LAC.529,LCV_9001H,81.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.550' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4_1'.
19.0476129434427,LAC.550,FlowNode4_1,90.OnEntered,[Begin],Process 'OnEntered' initiated.
19.0476129434427,LAC.550,FlowNode4_1,90.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.550' to location type 'OutboundLink' using flow regulator 'FlowNode4_1.FlowRegulator'.
19.0476129434427,LAC_Feeder,LAC_Feeder,91.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9003H.FlowRegulator.Enabled' the value '1' .
19.0476129434427,LAC.389,LCV_9003H,76.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.551' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4_1'.
19.0476129434427,LAC.551,FlowNode4_1,89.OnEntered,[Begin],Process 'OnEntered' initiated.
19.0476129434427,LAC.551,FlowNode4_1,89.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.551' to location type 'OutboundLink' using flow regulator 'FlowNode4_1.FlowRegulator'.
19.0476129434427,LAC_Feeder,LAC_Feeder,91.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9002H.FlowRegulator.Enabled' the value '0' .
19.0476129434427,LAC_Feeder,LAC_Feeder,91.OnFlowContainerLevelFallingBelowMidMark,[End],Process 'OnFlowContainerLevelFallingBelowMidMark' ended.
19.0476129434427,--,--,--,--,Firing event 'LAC_Feeder.WeightLevelRisingAboveMidMark.Event'.
19.0476129434427,--,--,--,--,Object 'LAC.549' destroyed.
19.0476129434427, ,Input@LAC_ROMPAD,43.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
19.100782938551,LAC_Feeder,LAC_Feeder,43.OnFlowContainerFull,[Begin],Process 'OnFlowContainerFull' initiated.
19.100782938551,LAC_Feeder,LAC_Feeder,43.OnFlowContainerFull,[Fire] TankFullEvent,Firing event 'LAC_Feeder.TankFull'.
19.100782938551,LAC_Feeder,LAC_Feeder,43.OnFlowContainerFull,[Assign] OnTankFullAssignments,Assigning state variable 'LCV_9001H.FlowRegulator.Enabled' the value '0' .
19.100782938551,LAC_Feeder,LAC_Feeder,43.OnFlowContainerFull,[Assign] OnTankFullAssignments,Assigning state variable 'LCV_9003H.FlowRegulator.Enabled' the value '0' .
19.100782938551,LAC_Feeder,LAC_Feeder,43.OnFlowContainerFull,[Assign] OnTankFullAssignments,Assigning state variable 'LCV_9002H.FlowRegulator.Enabled' the value '1' .
19.100782938551,LAC.530,LCV_9002H,57.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.552' initiating transfer from '[FreeSpace] Model' into node 'Input@LAC_ROMPAD'.
19.100782938551,LAC.552,Input@LAC_ROMPAD,91.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
19.100782938551,LAC.552,Input@LAC_ROMPAD,91.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'LAC.552' initiating transfer from '[Node] Input@LAC_ROMPAD' into object 'LAC_ROMPAD'.
19.100782938551,LAC.552,Input@LAC_ROMPAD,91.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'LAC.552' to location type 'Container' using flow regulator 'Input@LAC_ROMPAD.FlowRegulator'.
19.100782938551,LAC_Feeder,LAC_Feeder,43.OnFlowContainerFull,[End],Process 'OnFlowContainerFull' ended.
19.100782938551,--,--,--,--,Object 'LAC.550' destroyed.
19.100782938551, ,FlowNode4_1,90.OnEntered,[End],Process 'OnEntered' ended.
19.100782938551,--,--,--,--,Object 'LAC.551' destroyed.
19.100782938551, ,FlowNode4_1,89.OnEntered,[End],Process 'OnEntered' ended.
19.5070844273107,TrainWagon.518,TrainWagon.518,89.OnFlowContainerFull,[Begin],Process 'OnFlowContainerFull' initiated.
19.5070844273107,TrainWagon.518,TrainWagon.518,89.OnFlowContainerFull,[Fire] ContainerFullEvent,Firing event 'TrainWagon.518.ContainerFull'.
19.5070844273107,TrainWagon.518,TrainWagon.518,89.OnFlowContainerFull,[End],Process 'OnFlowContainerFull' ended.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Assign] ToStopFilling,Assigning state variable 'FlowInput@TrainLoadStation.FlowRegulator.Enabled' the value '0' .
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Assign] ToStopFilling,Assigning state variable 'TrainLoadStation.ReachedDesiredAddedVolume.Enabled' the value '0' .
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Assign] ToStopFilling,Assigning state variable 'TrainLoadStation.ReachedDesiredAddedWeight.Enabled' the value '0' .
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Assign] ToStopFilling,Assigning state variable 'CurrentFlowContainer' the value 'Nothing'.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Decide] IfFlowInputStillTransferring,Token branching on condition 'FlowInput.FlowRegulator.OutputFlowReceivers.FirstItem != Nothing'.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Decide] IfFlowInputStillTransferring,Token sent to 'True' exit.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[EndTransfer] OfAddedFlow,Firing 'LAC.526.Transferring' and 'LAC.526.Transferred' events.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Execute] FilledContainer_AddOnProcess,Executing process 'TrainLoadStation_FilledContainer'.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_FilledContainer,[Begin],Process 'TrainLoadStation_FilledContainer' initiated.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_FilledContainer,[Assign] TotalTonnes,Assigning state variable 'TotalTonnesLoaded' the value '48000' Metric Tons.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_FilledContainer,[End],Process 'TrainLoadStation_FilledContainer' ended.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Searching for result that satisfies the condition 'Entity.Elements.ItemAtIndex(CurrentElementIndex).Is.Container'.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Using index variable 'CurrentElementIndex' with index range from starting index '0' to ending index '0'.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,No result found that satisfied search condition.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Saving index found. Assigning index variable 'CurrentElementIndex' the value '0'.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Token sent to 'NotFound' exit.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Execute] AfterProcessing_AddOnProcess,Executing process 'TrainLoadStation_AfterProcessing'.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_AfterProcessing,[Begin],Process 'TrainLoadStation_AfterProcessing' initiated.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_AfterProcessing,[Assign] StopStockpileOutputs,Assigning state variable 'Output@Stockpile1.FlowRegulator.Enabled' the value '0' .
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_AfterProcessing,[Assign] StopStockpileOutputs,Assigning state variable 'Output@Stockpile2.FlowRegulator.Enabled' the value '0' .
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_AfterProcessing,[Assign] TrainThroughput,Stopped at breakpoint on TrainLoadStation_AfterProcessing.TrainThroughput
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_AfterProcessing,[Assign] TrainThroughput,Assigning state variable 'TotalTonnesLoaded' the value '48000' Metric Tons.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_AfterProcessing,[End],Process 'TrainLoadStation_AfterProcessing' ended.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Transfer] ToOutputNode,Entity 'TrainWagon.518' initiating transfer from '[Station] TrainLoadStation.Processing' into node 'Output@TrainLoadStation'.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,90.OnEnteredFromAssociatedObject,[Begin],Process 'OnEnteredFromAssociatedObject' initiated.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,90.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@TrainLoadStation.Entered'.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,90.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,90.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,90.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@TrainLoadStation.RoutingOutLogic'.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,43.RoutingOutLogic,[Begin],Process 'RoutingOutLogic' initiated.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,43.RoutingOutLogic,[SetNode] ToSpecificDestination,Destination node of entity 'TrainWagon.518' set to value 'Input@TrainSink'.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,43.RoutingOutLogic,[End],Process 'RoutingOutLogic' ended.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,90.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'TrainWagon.518' initiating transfer from '[Node] Output@TrainLoadStation' onto link 'TimePath1'.
19.5070844273107,TrainWagon.518,TimePath1,43.OnEntered,[Begin],Process 'OnEntered' initiated.
19.5070844273107,TrainWagon.518,TimePath1,43.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'Token.43.ReturnValue' the value '0.166666666666667' .
19.5070844273107,TrainWagon.518,TimePath1,43.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'TrainWagon.518.Movement.Rate' the value '1165.38' Meters per Hour.
19.5070844273107,TrainWagon.518,TimePath1,43.OnEntered,[EndTransfer] OntoTimePath,Entity 'TrainWagon.518' ending transfer onto link 'TimePath1'.
19.5070844273107,TrainWagon.518,TimePath1,43.OnEntered,[End],Process 'OnEntered' ended.
19.5070844273107,TrainWagon.518,TrainLoadStation,88.OnExitedProcessing,[Begin],Process 'OnExitedProcessing' initiated.
19.5070844273107,TrainWagon.518,TrainLoadStation,88.OnExitedProcessing,[Decide] IfTokenAssociatedObject,Token branching on condition 'Token.AssociatedObject != Nothing'.
19.5070844273107,TrainWagon.518,TrainLoadStation,88.OnExitedProcessing,[Decide] IfTokenAssociatedObject,Token sent to 'True' exit.
19.5070844273107,TrainWagon.518,TrainLoadStation,88.OnExitedProcessing,[Release] Filler,Releasing resource(s) owned by object 'TrainWagon.518'.
19.5070844273107,--,--,--,--,Object 'TrainWagon.518' released '1' capacity unit(s) of resource 'TrainLoadStation'.
19.5070844273107,TrainWagon.518,TrainLoadStation,88.OnExitedProcessing,[Execute] Exited_AddOnProcess,Executing process 'TrainLoadStation_Exited'.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_Exited,[Begin],Process 'TrainLoadStation_Exited' initiated.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_Exited,[Tally] LoadingTimeTally,Recorded '1' observation(s) of value '2.99999998286625' for tally statistic 'Tally_TrainLoadingTime'.
19.5070844273107,TrainWagon.518,Model,89.TrainLoadStation_Exited,[End],Process 'TrainLoadStation_Exited' ended.
19.5070844273107,TrainWagon.518,TrainLoadStation,88.OnExitedProcessing,[End],Process 'OnExitedProcessing' ended.
19.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[End],Process 'OnEnteredProcessing' ended.
19.5070844273107,TrainWagon.518,Output@TrainLoadStation,90.OnEnteredFromAssociatedObject,[End],Process 'OnEnteredFromAssociatedObject' ended.
19.5070844273107,--,--,--,--,Object 'LAC.519' destroyed.
19.5070844273107,--,--,--,--,Object 'LAC.520' destroyed.
19.5070844273107,--,--,--,--,Object 'LAC.521' destroyed.
19.5070844273107,--,--,--,--,Object 'LAC.522' destroyed.
19.5070844273107,--,--,--,--,Object 'LAC.523' destroyed.
19.5070844273107,--,--,--,--,Object 'LAC.524' destroyed.
19.5070844273107,--,--,--,--,Object 'LAC.525' destroyed.
19.5070844273107, ,CV_3304N,61.OnEntered,[End],Process 'OnEntered' ended.
